year,country_code,country_name,athlete_number,male,female,gold,silver,bronze,medal_number,gdp,gdp_percap,gdp_growth,life_expectancy,health_expenditure,age_dependency,female_literacy
1996,SLE,Sierra Leone,19,12,7,0,0,0,0,941742152.7098950,218.36658640151900,1.75382139917097,37.194,,6.61658733167331,
1996,SLV,El Salvador,10,7,3,0,0,0,0,9586327800.0,1684.78598536575,0.817680480790784,67.65100000000000,,8.54336754030138,
1996,SMR,San Marino,7,6,1,0,0,0,0,,,,,,,
1996,SOM,Somalia,4,4,0,0,0,0,0,,,,48.067,,5.3325795356053100,
1996,SRB,Serbia,79,65,14,1,12,13,26,21818007448.7896,2864.0847269944,6.2640826429298600,,,17.9330368893643,
1996,STP,Sao Tome and Principe,2,1,1,0,0,0,0,,,,59.172,,7.189785915409020,
1996,SUR,Suriname,11,6,5,0,0,0,0,861411471.321696,1921.9054394993700,1.00000048952538,67.753,,8.61031867135496,
1996,SVK,Slovakia,98,71,27,1,1,1,3,27925036755.3866,5196.94037965932,6.61989535710377,72.65365853658540,,16.2455491074855,
1996,SVN,Slovenia,47,33,14,0,2,0,2,21507232648.7252,10815.1110457688,3.20300580852732,74.4585365853658,,18.2109735213227,
1996,SWE,Sweden,233,140,93,3,23,5,31,291743811512.079,32998.9681608432,1.57945640649923,78.9590243902439,,27.4477498884948,
1996,SWZ,Swaziland,6,5,1,0,0,0,0,1602760100.4814700,1695.13118924586,3.8420536377188100,55.606,,5.07249946631197,
1996,SYC,Seychelles,9,8,1,0,0,0,0,503068472.20266,6583.20101813288,4.9175253483063100,71.5609756097561,,11.441411030001300,
1996,SYR,Syria,8,7,1,1,0,0,1,13789560878.2435,934.623028451503,4.399999998689920,72.205,,6.026652554604060,
1996,TCD,Chad,4,3,1,0,0,0,0,1607345450.0457800,221.67300949814100,2.2144730346744100,47.49800000000000,,6.20730304061633,
1996,TGO,Togo,7,7,0,0,0,0,0,1465448290.34132,336.977236353739,8.836211626734870,54.36,,5.72872751371426,
1996,THA,Thailand,58,38,20,1,0,1,2,183035114648.4,3043.9805166809200,5.65194446499471,70.215,,8.350056428583620,
1996,TJK,Tajikistan,8,6,2,0,0,0,0,1043654822.3350300,178.361221005225,-16.6999984353389,59.003,,7.41650262488705,
1996,TKM,Turkmenistan,7,4,3,0,0,0,0,2378759975.4450600,554.832750947803,6.69999216064754,62.953,,7.31190740056643,
1996,TON,Tonga,5,4,1,0,1,0,1,222100545.630873,2306.98685644856,1.80553121695688,69.41,,9.71286175454494,98.9755477905273
1996,TTO,Trinidad,16,10,6,0,0,2,2,5759537726.26601,4579.97082122924,7.134477464808710,68.71300000000000,,9.55221359196769,
1996,TUN,Tunisia,52,45,7,0,0,1,1,19587322786.1105,2113.5862918713,7.14608083868313,71.921,,9.430547777661710,
1996,TUR,Turkey,61,48,13,4,1,1,6,181475555282.555,3053.9470250491300,7.37966447375686,67.57,,8.67226112779714,
1996,TZA,Tanzania,7,6,1,0,0,0,0,6496195450.61034,219.55018881256300,4.54436680187438,49.32900000000000,,5.024869494713990,
1996,UGA,Uganda,12,7,5,0,0,1,1,6044585326.938000,287.388236078175,9.0721145821439,43.899,,5.0601370345379800,
1996,UKR,Ukraine,351,218,133,10,5,19,34,44558077827.135,872.69874195784,-9.99999997528151,67.0224390243903,,20.4643635193979,
1996,URY,Uruguay,15,13,2,0,0,0,0,20515543039.2132,6317.56576737168,5.577957757710040,73.854,,20.198631598608800,97.2709579467773
1996,USA,USA,839,478,361,159,48,52,259,8073122000000.0,29967.712718174900,3.772501319981700,76.0268292682927,,19.300025007547100,
1996,UZB,Uzbekistan,95,75,20,0,1,1,2,13948892215.5689,600.598157828584,1.70000000369728,66.494,,8.09359512506114,
1996,VCT,Saint Vincent,12,11,1,0,0,0,0,331489703.703704,3070.03133755375,1.28712517943255,70.736,,11.1328854050019,
1996,VEN,Venezuela,53,47,6,0,0,0,0,70543211119.099,3151.26927826974,-0.197837256663462,71.45100000000000,,6.94492552437548,
1996,VGB,Kyrgyzstan,53,43,10,0,0,0,0,,,,,,,
1996,VIR,"Virgin Islands, British",11,11,0,0,0,0,0,,,,75.75902439024390,,11.657206742346100,
1996,VNM,Vietnam,6,3,3,0,0,0,0,24657470574.7501,324.147206885621,9.34001749599132,72.168,,10.207396823769700,
1996,VUT,Vanuatu,4,3,1,0,0,0,0,261370044.486614,1522.05334486329,2.3273354164422000,66.414,,6.355329511658980,
1996,WSM,Samoa,5,4,1,0,0,0,0,249908970.65897100,1460.04715133918,7.178972188937480,67.491,,7.65283450070889,
1996,YEM,Yemen,4,4,0,0,0,0,0,5785685310.86668,374.011431361723,4.63496731668951,59.096,,6.41798451948164,
1996,ZAF,South Africa,111,74,37,3,1,1,5,147606294673.67,3494.38356656924,4.2999989609346,60.595,,7.39867628536029,80.9286270141602
1996,ZMB,Zambia,8,7,1,0,1,0,1,3597220962.00017,385.1524408674390,6.21854648894293,43.735,,4.8817017526979200,
1996,ZWE,Zimbabwe,21,18,3,0,0,0,0,8553146600.0,741.095726733151,10.3606967698065,49.00900000000000,,5.29727305101082,
2000,ABW,Aruba,5,3,2,0,0,0,0,1873452513.96648,20620.7006259175,7.6165881939646700,73.78700000000000,,10.9479072281304,97.0713577270508
2000,AGO,Angola,30,15,15,0,0,0,0,9129594818.60749,556.836318086553,3.05462423430785,46.522,1.90859938,5.10991702874641,
2000,ALB,Albania,5,2,3,0,0,0,0,3480355188.6006300,1126.68331762741,6.95003613422918,73.955,7.2333703,11.2735220526757,
2000,AND,Andorra,5,3,2,0,0,0,0,1429049198.4521800,21854.2468030614,3.5283612971110300,,5.88990307,,
2000,ARE,United Arab Emirates,5,5,0,0,0,0,0,104337372362.151,33291.419366353000,10.852704212598600,74.327,2.37413526,1.49946991754711,
2000,ARG,Argentina,165,113,52,0,17,3,20,284203750000.0,7708.1009960541400,-0.78899893905691,73.57600000000000,8.46696377,15.7397957403855,
2000,ARM,Armenia,26,24,2,0,0,1,1,1911563665.3900600,622.742139063498,5.90000000312092,71.40900000000000,4.19581175,15.6074082685358,
2000,ASM,American Samoa,4,3,1,0,0,0,0,,,,,,,
2000,ATG,Antigua,4,2,2,0,0,0,0,826370370.37037,10871.0057141966,6.20343125361191,73.94,4.69438457,10.1638078205024,
2000,AUS,Australia,788,420,368,60,69,54,183,415222633925.768,21679.2478424147,3.93313694470206,79.2341463414634,7.61383343,18.450295926627600,
2000,AUT,Austria,114,69,45,3,1,0,4,196799778883.36100,24564.4582948404,3.37572214708479,78.12682926829270,9.20371437,22.704680529787900,
2000,AZE,Azerbaijan,32,25,7,2,0,1,3,5272617196.045170,655.097432602586,11.099999503495900,66.763,2.94894385,9.28520478684959,
2000,BDI,Burundi,6,5,1,0,0,0,0,870486065.883137,136.46397080034000,-0.8568640584241510,49.091,6.17697144,5.26732251765337,52.2377586364746
2000,BEL,Belgium,94,40,54,0,3,4,7,236204532891.1,23041.534729042800,3.71667938420875,77.7219512195122,7.9991765,25.7237772053865,
2000,BEN,Benin,4,3,1,0,0,0,0,3511248899.71759,511.40022696311000,5.85771420543269,55.39100000000000,3.09882951,6.3121260161649400,
2000,BFA,Burkina Faso,4,3,1,0,0,0,0,2956746304.20757,254.71752910271,1.88847388906525,50.489,3.31752229,5.47876571787545,
2000,BGD,Bangladesh,6,2,4,0,0,0,0,53369787318.6245,418.068968311378,5.2932947184604,65.447,2.00194621,6.5115363970862100,
2000,BGR,Bulgaria,150,103,47,5,6,2,13,13245833843.5454,1621.2429608024700,4.782043523455340,71.66341463414630,5.82971001,24.495637871026700,
2000,BHR,Bahrain,4,2,2,0,0,0,0,9062898936.17021,13636.3962320368,5.30007005600883,74.44,3.56132603,3.63938319776423,
2000,BHS,Bahamas,39,24,15,6,0,5,11,8076470000.0,27097.6108115725,4.14923404577348,71.914,3.80487037,8.24441441950548,
2000,BIH,Bosnia and Herzegovina,11,9,2,0,0,0,0,5505887894.48893,1467.77647716048,5.500000505876510,74.403,7.65342188,16.0663812457293,94.3599395751953
2000,BLR,Belarus,231,128,103,3,8,11,22,12736856827.9847,1276.2880341000000,5.8000034400745500,68.9121951219512,5.46676111,19.8233395567396,
2000,BLZ,Belize,2,1,1,0,0,0,0,832050000.0,3364.33293572974,13.0195599022005,68.847,3.92283607,7.05963138555493,77.1227264404297
2000,BMU,Bermuda,7,5,2,0,0,0,0,3480219000.0,56284.168647809400,9.31715644339108,77.8853658536585,,,
2000,BOL,Boliva,5,3,2,0,0,0,0,8397912509.09679,997.5824598868350,2.5078075533639700,62.452,4.39554119,9.198708760163080,
2000,BRA,Brazil,236,133,103,0,12,36,48,655420645476.906,3749.7532499616800,4.38794944267383,70.116,8.33481598,8.09903286568897,86.5000534057617
2000,BRB,Barbados,28,18,10,0,0,1,1,3059500000.0,11268.254055945300,4.44718962322422,77.16200000000000,5.33187246,18.2631461675579,
2000,BRN,Brunei,2,2,0,0,0,0,0,6001153306.2645,18012.5562597047,2.84942185782727,72.809,2.5432477,3.53594428534936,
2000,BTN,Bhutan,2,1,1,0,0,0,0,424464089.897641,718.187830716068,6.93302386169421,60.88400000000000,4.31020021,6.95941618481467,
2000,BWA,Botswana,9,9,0,0,0,0,0,5788329609.15755,3522.30867806396,1.98769585438754,50.629,5.82725811,5.602333912970610,
2000,CAF,Central African Republic,3,1,2,0,0,0,0,914500299.097034,251.206877406698,-2.48943244028874,44.19,4.32829618,6.637934061666660,35.290901184082000
2000,CAN,Canada,422,198,224,4,4,23,31,742295468318.6320,24190.2496150045,4.91776274356224,79.1365853658537,8.27567863,18.4044659263043,
2000,CHE,Switzerland,138,83,55,1,11,2,14,272055499763.145,37868.3230348534,3.93682353675122,79.6804878048781,9.3748436,22.6905069684188,
2000,CHL,Chile,58,50,8,0,0,17,17,77860932151.8471,5074.90162375009,5.32693841912359,76.366,7.03517628,11.7673241316769,
2000,CHN,China,414,159,255,39,23,17,79,1211346869605.24,959.372483639691,8.49009340601468,71.39700000000000,4.47341394,9.95893254086047,86.52660369873050
2000,CIV,Ivory Coast,18,9,9,0,0,0,0,10717022462.6859,651.305906791064,-2.06840005722563,49.635,5.59964752,5.27935117528651,38.614509582519500
2000,CMR,Cameroon,39,28,11,18,0,0,18,10083937740.0624,649.991845405048,3.5533743641612700,50.993,4.29790974,6.0986197794292500,58.7217597961426
2000,COD,Democratic Republic of the Congo,3,1,2,0,0,0,0,19088046305.7971,405.21625299166,-6.9109273165210100,50.041,1.45309758,5.73424179439951,
2000,COG,Republic of Congo,5,3,2,0,0,0,0,3219910550.39332,1029.57703685039,7.575980392156920,52.12300000000000,1.69392455,4.92280668780535,
2000,COL,Colombia,54,30,24,1,0,0,1,99886577330.7271,2520.48108876016,2.92486148314592,72.945,5.63529348,8.362484427516580,
2000,COM,Comoros,2,1,1,0,0,0,0,350264287.687331,645.8186908020560,10.847878616072000,59.46,7.31747961,5.72930802903453,63.4590187072754
2000,CPV,Cape Verde,2,1,1,0,0,0,0,539227277.6264110,1259.3236560258800,14.2848688321225,68.583,4.43401194,9.637943031581780,69.44455718994140
2000,CRI,Costa Rica,9,6,3,0,0,2,2,14949514493.332,3772.87001153149,3.83316666121128,77.452,6.59314299,8.822263314642270,95.0807876586914
2000,CUB,Cuba,271,179,92,18,35,12,65,30565400000.0,2747.0985751943800,5.9147601740486,76.699,6.58189821,14.3668383344818,
2000,CUW,Curacao,8,7,1,0,0,0,0,,,,,,15.8478386167147,
2000,CYM,Cayman Islands,4,1,3,0,0,0,0,,,,,,,
2000,CYP,Cyprus,24,19,5,0,0,0,0,9985844486.33365,14388.348060991700,5.96531031488554,78.009,5.30800056,15.1824996695557,
2000,CZE,Czech Republic,162,111,51,2,3,4,9,61828166496.0941,6029.038192753580,4.00102863502944,74.9682926829268,5.71755314,19.7817349595671,
2000,DEU,Germany,567,329,238,31,23,64,118,1943145384190.16,23635.929220397700,2.91250296366708,77.9268292682927,9.888197900000000,24.304871155032800,
2000,DJI,Djibouti,2,1,1,0,0,0,0,551230861.856505,768.1760767471200,,57.022,2.93908072,5.369359597577900,
2000,DMA,Dominica,4,2,2,0,0,0,0,333468888.888889,4787.78017069474,2.33950740701539,,5.3237443,,
2000,DNK,Denmark,124,68,56,18,3,4,25,164158739097.62300,30743.547681635400,3.74686259540198,76.5926829268293,8.10438347,22.2772677685263,
2000,DOM,Dominican Republic,13,11,2,0,0,0,0,24305116729.1701,2869.1058607235,4.661762282239980,69.429,4.88427496,7.973585612845780,
2000,DZA,Algeria,51,41,10,1,1,3,5,54790233855.966,1765.0221981750300,3.80000000000086,70.64,3.48903275,7.02334568729136,
2000,ECU,Ecuador,11,8,3,0,0,0,0,18327764882.4412,1445.27932442901,1.0918015643576,72.76100000000000,3.31528974,8.12958050518114,
2000,EGY,Egypt,103,85,18,0,0,0,0,99838543960.0763,1450.4762424329800,6.3700038342316200,68.602,4.92244291,8.44271998437057,
2000,ERI,Eritrea,3,2,1,0,0,0,0,706370815.584416,308.13378356477,-3.1419857740441200,55.273,5.76670074,7.589692873067980,
2000,ESP,Spain,431,283,148,3,19,20,42,596877648793.072,14713.0657111519,5.24599468041613,78.9658536585366,6.79921818,24.297120096139,
2000,EST,Estonia,41,38,3,1,0,2,3,5694069842.439880,4075.970638510710,10.1065182988335,70.41707317073170,5.15698433,22.281792518357900,99.7600631713867
2000,ETH,Ethiopia,27,15,12,4,1,3,8,8242392103.68061,124.46080027176200,6.07321747957957,51.941,4.3650465,6.14956524842404,
2000,FIN,Finland,88,51,37,3,1,1,5,125706651925.557,24285.4668205162,5.7733624584817,77.4658536585366,7.09253168,22.422462765110700,
2000,FJI,Fiji,9,5,4,0,0,0,0,1684109743.49338,2076.5687843164900,-1.69999841605511,65.687,3.42441201,5.54848867886354,
2000,FRA,France,470,296,174,22,30,14,66,1362248940482.77,22364.0293943406,3.92366922704063,79.05609756097560,9.58447742,24.6901197112777,
2000,FSM,Gambia,2,1,1,0,0,0,0,233271800.0,2171.95024301223,4.83390378617111,64.55,7.76511145,6.51613654124337,
2000,GAB,Gabon,6,4,2,0,0,0,0,5067865320.7979,4125.71666351713,-1.88296639760897,58.264,2.90536857,9.69565572852164,
2000,GBR,Iran,34,33,1,3,0,1,4,1657816613708.58,28149.8700107891,3.43747162873862,77.7414634146342,7.28434992,24.4230199744092,
2000,GEO,Georgia,47,33,14,0,0,6,6,3057475288.78105,749.908523611591,1.8383410661422100,69.902,7.39698839,19.5225989997468,
2000,GHA,Ghana,28,19,9,0,0,0,0,4983024408.14828,258.47095948786,3.70000003991548,57.002,3.00223541,5.26446573628913,49.791961669921900
2000,GIN,Guinea,6,3,3,0,0,0,0,2995360969.1619900,363.482478999068,2.50306056156042,51.203,4.74565029,6.83995183609751,
2000,GMB,UK,415,232,183,22,20,12,54,782915402.421095,594.1516429886670,5.50000021632955,55.956,6.63892317,5.09396830754579,25.0615501403809
2000,GNB,Guinea-Bissau,3,2,1,0,0,0,0,370173838.651652,308.14411929370900,5.4269873668676900,50.368,6.84018946,5.656869032235190,27.4942092895508
2000,GNQ,Equatorial Guinea,4,2,2,0,0,0,0,1045998496.4387200,1725.5547376752400,18.2137799569674,53.279,2.14664936,6.52174556694804,81.6230010986328
2000,GRC,Greece,175,102,73,4,6,8,18,130133845586.88,12042.9537140472,3.91977070727938,77.8878048780488,7.24332571,24.02621354066210,
2000,GRD,Grenada,3,2,1,0,0,0,0,520044370.37037,5057.173965267670,4.88795213650562,72.648,5.35886383,14.6943081534571,
2000,GTM,Guatemala,18,17,1,0,0,0,0,19288827158.9035,1664.2989582704500,3.6088687348730300,67.84900000000000,5.69112062,7.619594388429920,
2000,GUM,Guam,7,5,2,0,0,0,0,,,,75.01100000000000,,8.34336744932771,
2000,GUY,Guyana,4,3,1,0,0,0,0,712667896.727512,954.404152491261,-1.36380390468865,65.242,4.19365501,6.76375627456775,
2000,HKG,"Hong Kong SAR, China",46,27,19,0,0,0,0,171668164082.555,25756.6637783278,7.66357448363684,80.87804878048780,,15.2701538592116,
2000,HND,Honduras,20,18,2,0,0,0,0,7103507989.050440,1080.46212866245,7.2912881586961800,70.689,6.26817942,6.878702367667230,
2000,HRV,Croatia,108,76,32,1,0,9,10,21633671680.8738,4841.58673269484,2.86174684295204,72.8078048780488,7.70187807,23.1935088334168,
2000,HTI,Haiti,5,3,2,0,0,0,0,6868666119.644880,811.533974153575,0.870059256805988,57.131,6.87873936,7.40200231011278,
2000,HUN,Hungary,238,144,94,25,24,4,53,47218405892.4258,4624.2816567029500,4.47919119279798,71.2463414634146,6.77804375,22.1775861322363,
2000,IDN,Indonesia,54,33,21,2,4,2,8,165021012077.81,780.1902009865790,4.9200677470169,65.77200000000000,1.90931416,7.27321663745118,
2000,IND,India,70,47,23,0,0,1,1,468394937262.37,443.31419339174000,3.84099115681285,62.505,4.03493309,7.167354363865110,
2000,IRL,Ireland,76,45,31,0,1,0,1,99852958356.3663,26241.3646146973,9.44575065685909,76.5365853658537,5.90528059,15.4730564928985,
2000,IRN,"Virgin Islands, US",12,9,3,0,0,0,0,109591707802.233,1670.00946997849,5.858066599960070,70.176,4.73503828,7.10473708785264,
2000,IRQ,Iraq,4,2,2,0,0,0,0,,,1.40647473483672,69.082,,6.4865479971723600,64.1695022583008
2000,ISL,Iceland,29,17,12,0,0,1,1,9003639602.62542,32018.063699526700,4.891593277224590,79.65365853658540,8.95112514,17.810012710916700,
2000,ISR,Israel,58,45,13,0,0,1,1,132343042699.826,21043.5749244436,7.45518218558496,78.95365853658540,6.80195379,16.2043378936778,
2000,ITA,Italy,457,297,160,22,14,29,65,1143829832319.88,20087.5919858794,3.78695514323979,79.7780487804878,7.56665564,27.1321960175811,
2000,JAM,Jamaica,65,29,36,0,20,3,23,8985352831.94058,3384.6948609054600,0.8787035479623600,74.142,5.64462566,13.012789302762100,
2000,JOR,Jordan,8,4,4,0,0,0,0,8460424400.564180,1651.62244254198,4.245712251946,71.73,9.63493919,5.33165753170902,
2000,JPN,Japan,363,226,137,5,31,8,44,4887519660744.86,38532.0408752935,2.77963282512113,81.07609756097560,7.15091324,24.8923167356709,
2000,KAZ,Kazakhstan,158,105,53,3,4,0,7,18291990619.137,1229.00095844501,9.80000000214156,65.5170731707317,4.16031075,10.4209981843581,
2000,KEN,Kenya,59,36,23,2,3,2,7,12705357103.0056,397.482658777519,0.599695391613636,50.92100000000000,4.63926125,4.33268734959238,77.8929824829102
2000,KGZ,South Korea,359,232,127,12,26,35,73,1369688498.06778,279.619569260939,5.44333661578879,68.5585365853659,4.41414976,9.24718428995772,
2000,KHM,Cambodia,4,2,2,0,0,0,0,3677897739.0762800,302.577163565133,10.711994801969700,58.432,6.54116726,5.56683791936888,
2000,KNA,Saint Kitts,4,2,2,0,0,0,0,421473325.177029,9560.90386718302,9.98405176689636,,4.66796207,,
2000,KOR,Laos,3,2,1,0,0,0,0,576178114168.494,12256.9935679503,9.060833325085340,75.909756097561,3.89759398,9.95329566508744,
2000,KWT,Kuwait,30,30,0,0,0,1,1,37712842242.5033,18440.3785212446,4.694581870792110,73.142,2.51490784,2.25513678189245,
2000,LAO,Saint Lucia,5,3,2,0,0,0,0,1731198022.45494,325.18699822584600,5.798782326158730,58.803,4.27513599,6.727688576602190,58.4607009887695
2000,LBN,Lebanon,6,4,2,0,0,0,0,17260364842.4544,4491.63725889302,1.34187161939805,74.507,10.83669186,9.01748582989451,
2000,LBR,Liberia,10,8,2,0,0,0,0,874000000.0,306.832894733147,,51.734,4.07415962,6.4479674155244500,
2000,LBY,Libya,3,3,0,0,0,0,0,38270206950.41,7142.77445181509,3.67921329264158,70.852,3.42542052,6.0350705656833400,
2000,LCA,Macedonia,15,7,8,0,0,1,1,932592592.592592,5950.35119596624,0.0487485535201131,73.319,5.43346453,12.3914516880586,
2000,LIE,Liechtenstein,2,1,1,0,0,0,0,2483953102.79488,74853.938729354,3.22019308239609,76.8268292682927,,,
2000,LKA,Sri Lanka,24,11,13,0,1,0,1,16330814179.9766,869.6965166091570,6.000033160143990,71.333,4.24654055,9.27926807002189,
2000,LSO,Lesotho,6,4,2,0,0,0,0,887295267.8751550,436.488351988266,3.8755468142558,47.691,5.85720491,7.2927500118783,92.04644775390630
2000,LTU,Lithuania,77,47,30,2,0,15,17,11524776866.6379,3293.22997867086,3.69552542107776,72.0195121951219,6.191749100000000,21.0570579404805,
2000,LUX,Luxembourg,9,2,7,0,0,0,0,21263514833.2412,48735.995492187,8.23980205975829,77.87317073170730,5.90136147,21.0112098109799,
2000,LVA,Latvia,60,43,17,1,1,1,3,7949253765.932790,3357.58643573855,5.671974915475090,70.31463414634150,5.45028639,22.319249676714900,99.7097320556641
2000,MAR,Morocco,55,46,9,0,1,4,5,38857251336.3448,1334.9430510438400,1.9128729806376700,68.684,3.97807431,8.60613322115525,
2000,MCO,Monaco,4,3,1,0,0,0,0,2647883815.57966,82367.99127693590,3.91022922578345,,1.73431444,,
2000,MDA,Moldova,35,30,5,0,1,1,2,1288429391.79951,440.67203065326900,2.10771604754427,67.006,4.93830538,14.035890479922300,95.49230194091800
2000,MDG,Madagascar,13,5,8,0,0,0,0,4629247090.97816,293.607157402594,4.45685893778607,58.485,5.23104906,5.716505726004340,65.2785720825195
2000,MDV,Maldives,4,2,2,0,0,0,0,624337145.284622,2234.57986558466,3.8458103920346900,70.173,7.73655844,6.74868280035681,
2000,MEX,Mexico,98,64,34,1,2,3,6,707906744574.644,7157.81449985734,4.94245371467422,74.34,4.44912481,8.492485358219320,88.68203735351560
2000,MKD,Palestine,2,1,1,0,0,0,0,3772851420.2476300,1854.14595610107,4.54913578288874,73.267,8.86991501,14.669005723498100,
2000,MLI,Mali,5,3,2,0,0,0,0,2954129565.82965,269.871137691703,-0.0608349718131223,48.069,5.466720100000000,6.58111917547865,
2000,MLT,Malta,7,4,3,0,0,0,0,4069515556.786920,10432.328062168,6.77019391099778,78.3487804878049,6.59914446,18.3105520488019,
2000,MMR,Myanmar,7,1,6,0,0,0,0,8905066163.58643,190.606231910312,13.745930555989900,60.063,1.70140898,7.13229186034248,86.4151763916016
2000,MNG,Mongolia,23,12,11,0,0,0,0,1136896123.6129800,474.216896516578,1.14606213683845,62.869,4.87263823,5.997689989548020,97.52880096435550
2000,MOZ,Mozambique,4,2,2,1,0,0,1,5656473652.41147,319.359584782134,1.18030078891616,48.94600000000000,2.61787701,6.3919132162924100,
2000,MRT,Mauritania,2,1,1,0,0,0,0,1779521109.9126800,676.567658401327,-3.91802587923293,60.706,4.65043879,6.06707560970035,43.4173583984375
2000,MUS,Mauritius,26,20,6,0,0,0,0,4663313620.017070,3929.07549503364,8.2027917834951,71.66341463414630,2.89581966,9.01754442397602,80.5000305175781
2000,MWI,Malawi,2,1,1,0,0,0,0,1743506531.32652,156.385718599912,1.57607783734666,45.09,3.35252881,6.14699359377318,
2000,MYS,Malaysia,55,42,13,0,0,0,0,93789736842.1053,4043.6620514339100,8.85886816969386,72.594,2.52807355,6.241232067126580,85.3542175292969
2000,NAM,Namibia,16,10,6,0,0,0,0,3833993702.98856,2136.4402428148900,3.49218322001958,52.192,9.79146862,5.91240014006857,
2000,NER,Niger,4,2,2,0,0,0,0,2236185389.87885,197.341405940847,-1.20847774291381,49.928,7.19839239,4.95103896380624,
2000,NGA,Nigeria,100,51,49,6,2,0,8,69448756932.5833,567.930736009565,5.01593475720539,46.267,3.1973834,5.257047042945470,
2000,NIC,Nicaragua,6,4,2,0,0,0,0,5107329007.0922,1007.5014286172300,4.10159015455254,69.527,5.23883677,6.70530260457708,
2000,NLD,Netherlands,285,176,109,27,29,23,79,416442786069.652,26149.41107829,4.1956424978691,77.9878048780488,7.7069602,19.9883249824399,
2000,NOR,Norway,115,61,54,20,4,19,43,171247131268.604,38131.4606116242,3.20497922225218,78.6341463414634,7.71215487,23.5583851066222,
2000,NPL,Nepal,5,2,3,0,0,0,0,5494252207.905020,229.4902871214,6.19999998759771,62.288,3.57357407,6.81312748368232,
2000,NRU,Nauru,2,1,1,0,0,0,0,,,,,18.12375069,,
2000,NZL,New Zealand,177,93,84,1,0,3,4,52623281956.7031,13641.102718382200,2.90506836168325,78.6365853658537,7.470022200000000,18.0490993723402,
2000,OMN,Oman,8,8,0,0,0,0,0,19507452508.0656,8601.27193227855,6.551066393162630,72.126,3.06354713,4.023216078862910,
2000,PAK,Pakistan,27,26,1,0,0,0,0,82017743416.2841,576.195600593124,4.2600880114509000,62.82,2.88552141,7.39456004499487,
2000,PAN,Panama,7,4,3,0,0,0,0,12304115000.0,4060.32449292618,2.71537415482821,75.06,6.9129467,8.83202135770996,91.2471771240234
2000,PER,Peru,22,9,13,0,0,0,0,51744749133.213,1955.58800627896,2.69437139806912,71.111,4.6005969,8.011455610443490,
2000,PHL,Philippines,22,12,10,0,0,0,0,83670261708.0014,1072.8090643427800,4.41122215866059,68.793,3.15481424,5.609833767428450,92.6549072265625
2000,PLW,Palau,5,2,3,0,0,0,0,146297500.0,7657.550379481810,,70.49365853658540,8.87392807,,
2000,PNG,Papua New Guinea,5,2,3,0,0,0,0,3521339699.0740700,602.186902266008,-2.49484199260023,59.265,1.97246671,5.386008870672180,50.9177398681641
2000,POL,Poland,240,161,79,7,10,7,24,172219461126.067,4501.454067422730,4.56102546838335,73.74878048780490,5.29816675,17.5740360090151,
2000,PRI,Puerto Rico,38,31,7,0,0,0,0,61701800000.0,16192.126971963800,3.2719645286232,76.68926829268290,,17.4684504903445,
2000,PRK,Russia,602,333,269,66,67,54,187,,,,65.268,,8.64750857178905,
2000,PRT,Portugal,64,51,13,0,0,2,2,118310710337.203,11497.7534604525,3.81617806346979,76.31463414634150,8.37818336,24.0299037730689,
2000,PRY,Paraguay,5,2,3,0,0,0,0,8855705139.55857,1663.6052517195100,-2.31414056819045,70.546,5.50297928,7.62329510315969,
2000,QAT,Qatar,19,19,0,0,0,1,1,17759890109.8901,29976.117039047000,,77.467,2.00865221,2.4057133947832000,
2000,ROU,Romania,252,124,128,27,6,13,46,37253259016.9976,1659.9076395454800,2.4612634592269000,71.16341463414630,4.20876122,20.070954228306100,
2000,RUS,Micronesia,5,3,2,0,0,0,0,259710142196.943,1771.59405905827,10.000066815788,65.4836585365854,5.01481104,17.9530542349222,
2000,RWA,Rwanda,5,3,2,0,0,0,0,2068929591.8205,260.778016134062,8.37091824035809,48.649,4.26349449,7.001170086328420,59.75033950805660
2000,SAU,Saudi Arabia,23,23,0,0,1,1,2,189514926222.667,9171.33014525259,5.62541614593002,72.561,4.2115941,5.110292351388610,69.2911911010742
2000,SDN,Sudan,3,2,1,0,0,0,0,12257418326.0734,366.1728075938070,6.34586776869979,58.472,3.60664463,5.7592670635929300,52.14640045166020
2000,SEN,Senegal,32,9,23,0,0,0,0,5924239700.81588,604.654066013211,3.1989880355780500,57.787,3.56931567,6.1518872699391,
2000,SGP,Singapore,23,10,13,0,0,0,0,96074477958.2367,23852.3270285975,9.039146751339630,77.9512195121951,3.34336376,8.52229941135918,88.6451797485352
2000,SLB,Solomon Islands,2,1,1,0,0,0,0,429169368.625833,1040.00719387833,-14.2751369761587,67.442,5.28381252,5.1715134520784800,
2000,SLE,Sierra Leone,3,2,1,0,0,0,0,635874002.198748,138.698692243778,6.65272788470479,39.441,11.51732349,6.26654704290305,
2000,SLV,El Salvador,10,5,5,0,0,0,0,11784927700.0,2001.5380092446700,1.126057050299,68.875,8.92467785,9.461196582600980,
2000,SMR,San Marino,4,3,1,0,0,0,0,1005159388.2439700,36601.8275523984,2.17937971500419,,5.86393833,,
2000,SOM,Somalia,2,1,1,0,0,0,0,,,,50.869,,5.24093025220222,
2000,SRB,Serbia,125,99,26,11,1,13,25,6875845986.52121,914.785719885861,6.13181308953254,71.58292682926830,6.50382948,20.5209076211651,
